0,-176.199249070703
0.113362460264639,-176.169688161227
0.226724920529277,-176.140127251751
0.340087380793916,-176.052226513643
0.453449841058554,-175.964325775535
0.566812301323193,-175.820511015011
0.680174761587832,-175.676696254487
0.79353722185247,-175.481284995188
0.906899682117109,-175.285873735888
1.02026214238175,-175.045513814919
1.13362460264639,-174.80515389395
1.24698706291102,-174.529477848587
1.36034952317566,-174.253801803224
1.4737119834403,-173.95628881719
1.58707444370494,-173.658775831156
1.70043690396958,-173.357688945157
1.81379936423422,-173.056602059157
1.92716182449886,-172.775560396674
2.04052428476349,-172.494518734191
2.15388674502813,-172.261719475402
2.26724920529277,-172.028920216612
2.38061166555741,-171.873561373274
2.49397412582205,-171.718202529935
2.60733658608669,-171.663427552063
2.72069904635133,-171.608652574191
2.90581916877459,-171.614203595165
3.09093929119786,-171.5229537574
3.27605941362112,-171.449354938168
3.46117953604439,-171.298893596214
3.64629965846765,-171.186389613589
3.83141978089092,-171.038261957746
4.01653990331418,-170.961511617724
4.20166002573745,-170.907971719475
4.53964158206858,-171.09376211953
4.87762313839972,-171.690515394209
5.21560469473085,-172.620547545347
5.55358625106198,-173.689498127611
5.89156780739312,-174.699890315392
6.22954936372425,-175.507308478431
6.56753092005539,-176.022660733859
6.90551247638652,-176.199249070703
