0,-160.146792123817
0.113362460264639,-160.102313167968
0.226724920529277,-160.057834212119
0.340087380793916,-159.924484489708
0.453449841058554,-159.791134767296
0.566812301323193,-159.56919326725
0.680174761587832,-159.347251767205
0.79353722185247,-159.037249149588
0.906899682117109,-158.727246531971
1.02026214238175,-158.330093740109
1.13362460264639,-157.932940948246
1.24698706291102,-157.450193008689
1.36034952317566,-156.967445069132
1.4737119834403,-156.401868128934
1.58707444370494,-155.836291188735
1.70043690396958,-155.193200643538
1.81379936423422,-154.550110098341
1.92716182449886,-153.840977452767
2.04052428476349,-153.131844807194
2.15388674502813,-152.385881919006
2.26724920529277,-151.639919030818
2.38061166555741,-150.948889743628
2.49397412582205,-150.257860456437
2.60733658608669,-149.919799241749
2.72069904635133,-149.581738027061
2.90581916877459,-149.710554535472
3.09093929119786,-149.348802178657
3.27605941362112,-149.246098583148
3.46117953604439,-148.677634216313
3.64629965846765,-148.37982544285
3.83141978089092,-147.705432413096
4.01653990331418,-147.379757198272
4.20166002573745,-147.034631446155
4.53964158206858,-148.252895769507
4.87762313839972,-150.915911988296
5.21560469473085,-153.60538855089
5.55358625106198,-155.919724607129
5.89156780739312,-157.756537283169
6.22954936372425,-159.081292607509
6.56753092005539,-159.880004602433
6.90551247638652,-160.146792123817
