0,-169.259862322542,-120.615343075165,-119.184012751514,-119.183886655471
0.0654498469497874,-169.217658586023,-121.869515182946,-119.431005266608,-118.206730813436
0.130899693899575,-169.175454849504,-123.123687290726,-119.677997781701,-117.2295749714
0.196349540849362,-169.049079834506,-124.745887714718,-120.248290868937,-117.067935493675
0.261799387799149,-168.922704819507,-126.36808813871,-120.818583956173,-116.906296015951
0.327249234748937,-168.712911598515,-128.017497928206,-121.488656134128,-117.654337243235
0.392699081698724,-168.503118377523,-129.666907717701,-122.158728312084,-118.402378470519
0.458148928648511,-168.211326643119,-131.29784001944,-122.822723627995,-119.234446235506
0.523598775598299,-167.919534908715,-132.928772321179,-123.486718943907,-120.066514000494
0.589048622548086,-167.548144481461,-134.513670115803,-124.101829955722,-120.824071338401
0.654498469497873,-167.176754054207,-136.098567910428,-124.716940967537,-121.581628676308
0.719948316447661,-166.729760350387,-137.617076052108,-125.264401382387,-122.239097092696
0.785398163397448,-166.282766646566,-139.135584193789,-125.811861797236,-122.896565509085
0.850848010347236,-165.766995798211,-140.570070504241,-126.282513722004,-123.450134034057
0.916297857297023,-165.251224949857,-142.004556814693,-126.753165646771,-124.003702559029
0.98174770424681,-164.678947705884,-143.335585937481,-127.14212727257,-124.454046538668
1.0471975511966,-164.106670461911,-144.666615060269,-127.531088898369,-124.904390518307
1.11264739814638,-163.501475650447,-145.865848189083,-127.835588978572,-125.252945225101
1.17809724509617,-162.896280838982,-147.065081317897,-128.140089058775,-125.601499931896
1.24354709204596,-162.306633883684,-148.080942232517,-128.358500440999,-125.849548059146
1.30899693899575,-161.716986928385,-149.096803147136,-128.576911823223,-126.097596186396
1.37444678594553,-161.243246986336,-149.826982815233,-128.708287699518,-126.246062446028
1.43989663289532,-160.769507044286,-150.55716248333,-128.839663575812,-126.39452870566
1.50534647984511,-160.576819109249,-150.835444268063,-128.883507185337,-126.443957806442
1.5707963267949,-160.384131174212,-151.113726052796,-128.927350794861,-126.493386907225
1.66335638800653,-160.436485741213,-150.903051276291,-131.031101727358,-124.185465838785
1.75591644921816,-160.194687041746,-150.84251690307,-133.90159737452,-120.887632484886
1.84847651042979,-160.063184958005,-150.367103943961,-136.617939580575,-117.323730924044
1.94103657164143,-159.667181495777,-150.029207015123,-139.213985944828,-113.640233958297
2.03359663285306,-159.406420032557,-149.304050069506,-141.534850322679,-109.759849662438
2.12615669406469,-158.968379124408,-148.674825181089,-143.672622187477,-105.778162317334
2.21871675527632,-158.744427466346,-147.795213418205,-145.312006494961,-101.612404198262
2.31127681648796,-158.557013340175,-146.781382955743,-146.781372968434,-97.5242224534027
2.45762712338464,-159.225011055812,-147.738013287428,-144.352433466817,-101.606131549405
2.60397743028132,-161.058311370225,-146.453231955199,-141.394385416636,-105.137715755995
2.750327737178,-163.267409776269,-143.717159554371,-137.919415509685,-108.111600596204
2.89667804407468,-165.322396921778,-140.0646443018,-133.953151825698,-110.513060416446
3.04302835097137,-167.012085012194,-135.719397562346,-129.558544614052,-112.350003644995
3.18937865786805,-168.25237071499,-130.796864284355,-124.929794485286,-113.976421927484
3.33572896476473,-169.006873782343,-125.430876877107,-120.827653905855,-115.824299281118
3.48207927166141,-169.259862322542,-120.615343075165,-119.184012751514,-119.183886655471
