0.0	NaN
0.01	1.8895208966581417e26
0.02	1.8413292168992387e23
0.03	3.181905533528034e21
0.04	1.7830373270140305e20
0.05	1.9024689623753204e19
0.06	3.049053708975757e18
0.07	6.467954312990948e17
0.08	1.683973807935784e17
0.09	5.1253724819084904e16
0.1	1.7640208731643234e16
0.11	6.704699116279769e15
0.12	2.765397759912442e15
0.13	1.221448240597458e15
0.14	5.718146034663128e14
0.15	2.8141879805915684e14
0.16	1.4464862836957744e14
0.17	7.723383962082655e13
0.18	4.264863874517585e13
0.19	2.426583624075447e13
0.2	1.4181346531359068e13
0.21	8.490115902417587e12
0.22	5.19505507949877e12
0.23	3.2425664586902144e12
0.24	2.060933286075044e12
0.25	1.331874814881675e12
0.26	8.74006467254839e11
0.27	5.817176679716396e11
0.28	3.922909531957316e11
0.29	2.6779606542407126e11
0.3	1.8490302832662857e11
0.31	1.2903539927086154e11
0.32	9.095196160172882e10
0.33	6.471354589598322e10
0.34	4.645416083197546e10
0.35	3.3627033167134007e10
0.36	2.453547761383641e10
0.37	1.8037117420925285e10
0.38	1.3355071015121248e10
0.39	9.956003192276203e9
0.4	7.470487434776099e9
0.41	5.640453169189553e9
0.42	4.2841615576443243e9
0.43	3.2726432488708253e9
0.44	2.5137051231705046e9
0.45	1.9409821538888466e9
0.46	1.5063820939657328e9
0.47	1.17483121571331e9
0.48	9.205932994453404e8
0.49	7.246725893879937e8
0.5	5.729691276336546e8
0.51	4.549600088283199e8
0.52	3.6275075336866987e8
0.53	2.903888476112485e8
0.54	2.333641456772845e8
0.55	1.8824325802848575e8
0.56	1.5240056854525062e8
0.57	1.238193257256299e8
0.58	1.0094382346660887e8
0.59	8.256902286763285e7
0.6	6.775774975525142e7
0.61	5.577830007067124e7
0.62	4.605721895540638e7
0.63	3.814341282093003e7
0.64	3.168076291308803e7
0.65	2.6387143404217966e7
0.66	2.2038284169564012e7
0.67	1.845531298121596e7
0.68	1.5495103001852572e7
0.69	1.3042767219186107e7
0.7	1.1005802020958334e7
0.71	9.309502077627858e6
0.72	7.893358691680727e6
0.73	6.708221537902407e6
0.74	5.7140549382252665e6
0.75	4.878158668810109e6
0.76	4.1737528755194303e6
0.77	3.578849269063089e6
0.78	3.0753480897749574e6
0.79	2.648313650048511e6
0.8	2.285391536979963e6
0.81	1.9763385091463493e6
0.82	1.7126422938546399e6
0.83	1.4872132970226535e6
0.84	1.2941339906543489e6
0.85	1.1284546818044959e6
0.86	986026.6749785661
0.87	863365.6575116453
0.88	757539.5727069464
0.89	666076.3818305023
0.9	586888.0180542013
0.91	518207.55325982906
0.92	458537.1713010949
0.93	406604.9993369656
0.94	361329.21604441624
0.95	321788.15059879975
0.96	287195.3239912413
0.97	256878.5761400672
0.98	230262.5775170247
0.99	206854.1499187211
1.0	186229.92334023328
1.01	168025.93924624243
1.02	151928.87855196453
1.03	137668.64825207714
1.04	125012.10622181777
1.05	113757.74114560688
1.06	103731.15532536242
1.07	94781.2235067216
1.08	86776.82182769767
1.09	79604.03834194405
1.1	73163.79094910462
1.11	67369.79050602895
1.12	62146.79682663439
1.13	57429.123556150786
1.14	53159.354815350285
1.15	49287.24228784174
1.16	45768.75626193911
1.17	42565.26819723335
1.18	39642.84579563438
1.19	36971.64442573256
1.2	34525.3811668897
1.21	32280.879779814095
1.22	30217.6766346773
1.23	28317.67908718238
1.24	26564.86902976241
1.25	24945.045394689685
1.26	23445.600277720758
1.27	22055.32410979523
1.28	20764.235950770293
1.29	19563.435530607014
1.3	18444.97413434201
1.31	17401.74182980575
1.32	16427.368881690116
1.33	15516.139490895022
1.34	14662.916251432902
1.35	13863.073934751728
1.36	13112.441398359411
1.37	12407.250576595485
1.38	11744.091650030721
1.39	11119.87360951244
1.4	10531.789534034566
1.41	9977.28599072228
1.42	9454.036042266367
1.43	8959.915413802782
1.44	8492.981428979285
1.45	8051.454374987107
1.46	7633.700999752576
1.47	7238.219882170816
1.48	6863.628449006594
1.49	6508.65144055758
1.5	6172.110651947246
1.51	5852.915798482394
1.52	5550.056372304188
1.53	5262.594373948327
1.54	4989.657816727071
1.55	4730.43491432702
1.56	4484.16887292352
1.57	4250.153218643949
1.58	4027.7275995514387
1.59	3816.2740086189547
1.6	3615.21338055455
1.61	3424.0025209414216
1.62	3242.1313310644896
1.63	3069.120296107092
1.64	2904.5182081792254
1.65	2747.9000989645224
1.66	2598.8653596883223
1.67	2457.0360286789996
1.68	2322.0552290502137
1.69	2193.5857410214617
1.7	2071.308695143302
1.71	1954.922374237783
1.72	1844.1411132239884
1.73	1738.6942871993792
1.74	1638.3253792070066
1.75	1542.7911200543263
1.76	1451.8606933769486
1.77	1365.3149998717247
1.78	1282.945975271249
1.79	1204.555957204833
1.8	1129.9570965992418
1.81	1058.9708097224745
1.82	991.4272673739092
1.83	927.1649180785498
1.84	866.0300424587826
1.85	807.8763362373344
1.86	752.5645195745906
1.87	699.9619706659006
1.88	649.9423817226548
1.89	602.3854356376132
1.9	557.1765017931666
1.91	514.2063496122187
1.92	473.37087857781586
1.93	434.570863560862
1.94	397.71171439679875
1.95	362.70324874316
1.96	329.4594773320081
1.97	297.89840080481054
1.98	267.94181738385123
1.99	239.51514069413975
2.0	212.5472271039191
2.01	186.97021200087883
2.02	162.71935446543395
2.03	139.7328898427705
2.04	117.95188975181672
2.05	97.32012910257816
2.06	77.78395972353985
2.07	59.29219022850161
2.08	41.79597177740027
2.09	25.248689408877752
2.1	9.60585864340336
2.11	-5.174972924628201
2.12	-19.134319309710428
2.13	-32.31084534019198
2.14	-44.74145161759684
2.15	-56.461355448373894
2.16	-67.50416795324584
2.17	-77.90196754723775
2.18	-87.68536997238628
2.19	-96.88359505469697
2.2	-105.52453034734218
2.21	-113.63479181304052
2.22	-121.23978169024986
2.23	-128.36374367991766
2.24	-135.029815582252
2.25	-141.2600795060989
2.26	-147.0756097671041
2.27	-152.49651858479214
2.28	-157.54199968303206
2.29	-162.23036989304762
2.3	-166.57910885309587
2.31	-170.60489689422306
2.32	-174.3236511970495
2.33	-177.75056030033826
2.34	-180.90011703811552
2.35	-183.78614997837863
2.36	-186.42185343285453
2.37	-188.819816103936
2.38	-190.99204843172345
2.39	-192.95000870109322
2.4	-194.70462796585124
2.41	-196.26633384433313
2.42	-197.64507323821104
2.43	-198.8503340238614
2.44	-199.89116576329468
2.45	-200.77619947946621
2.46	-201.51366653868024
2.47	-202.11141668081413
2.48	-202.5769352361852
2.49	-202.9173595660964
2.5	-203.13949476236084
2.51	-203.24982863948975
2.52	-203.25454605166576
2.53	-203.15954256514038
2.54	-202.97043751529154
2.55	-202.6925864762297
2.56	-202.33109316955796
2.57	-201.8908208376791
2.58	-201.37640310587312
2.59	-200.79225435626398
2.6	-200.14257963573732
2.61	-199.43138411886372
2.62	-198.66248214591997
2.63	-197.83950585518662
2.64	-196.96591342782625
2.65	-196.0449969628146
2.66	-195.07988999859685
2.67	-194.0735746973916
2.68	-193.02888870733443
2.69	-191.94853171696772
2.7	-190.8350717159215
2.71	-189.69095097500383
2.72	-188.5184917583235
2.73	-187.31990177948535
2.74	-186.09727941336536
2.75	-184.85261867444447
2.76	-183.58781397218286
2.77	-182.30466465344713
2.78	-181.00487934154464
2.79	-179.69008008098965
2.8	-178.36180629671634
2.81	-177.02151857605216
2.82	-175.67060228140167
2.83	-174.31037100121725
2.84	-172.9420698465073
2.85	-171.56687859978987
2.86	-170.1859147231019
2.87	-168.80023623136583
2.88	-167.41084443713873
2.89	-166.01868657249145
2.9	-164.62465829351368
2.91	-163.2296060726865
2.92	-161.83432948413213
2.93	-160.43958338652547
2.94	-159.04608000823504
2.95	-157.65449093905477
2.96	-156.26544903269888
2.97	-154.8795502240335
2.98	-153.4973552648524
2.99	-152.11939138182242
3.0	-150.74615386007207
3.01	-149.37810755573042
3.02	-148.01568834058432
3.03	-146.6593044818753
3.04	-145.30933796012218
3.05	-143.96614572772785
3.06	-142.63006091100536
3.07	-141.30139395813887
3.08	-139.9804337354841
3.09	-138.66744857450485
3.1	-137.3626872715396
3.11	-136.0663800424946
3.12	-134.7787394344661
3.13	-133.4999611962036
3.14	-132.23022510924534
3.15	-130.96969578146764
3.16	-129.7185234047226
3.17	-128.4768444781523
3.18	-127.24478249870815
3.19	-126.02244862032845
3.2	-124.80994228316425
3.21	-123.60735181418553
3.22	-122.4147550004334
3.23	-121.23221963613703
3.24	-120.05980404485032
3.25	-118.89755757771873
3.26	-117.74552108893575
3.27	-116.60372738939891
3.28	-115.47220167953613
3.29	-114.35096196222244
3.3	-113.24001943667375
3.31	-112.1393788741606
3.32	-111.04903897634897
3.33	-109.96899271704015
3.34	-108.89922766804487
3.35	-107.83972630989807
3.36	-106.79046632808881
3.37	-105.75142089544347
3.38	-104.72255894128534
3.39	-103.70384540795233
3.4	-102.69524149523758
3.41	-101.69670489329046
3.42	-100.70819000449085
3.43	-99.72964815478794
3.44	-98.7610277949723
3.45	-97.80227469233199
3.46	-96.8533321131182
3.47	-95.91414099623364
3.48	-94.98464011853385
3.49	-94.06476625211737
3.5	-93.15445431396051
3.51	-92.25363750824285
3.52	-91.36224746168806
3.53	-90.48021435223409
3.54	-89.60746703133127
3.55	-88.74393314015637
3.56	-87.88953922001323
3.57	-87.04421081718368
3.58	-86.2078725824779
3.59	-85.38044836572338
3.6	-84.5618613054207
3.61	-83.75203391378548
3.62	-82.95088815738384
3.63	-82.15834553356297
3.64	-81.37432714286574
3.65	-80.59875375761366
3.66	-79.8315458868317
3.67	-79.07262383768162
3.68	-78.32190777356466
3.69	-77.57931776904445
3.7	-76.8447738617365
3.71	-76.11819610130455
3.72	-75.3995045956961
3.73	-74.68861955474439
3.74	-73.98546133125902
3.75	-73.28995045972229
3.76	-72.6020076927008
3.77	-71.9215540350807
3.78	-71.2485107762271
3.79	-70.58279952016488
3.8	-69.92434221387461
3.81	-69.27306117379183
3.82	-68.62887911059438
3.83	-67.9917191523602
3.84	-67.36150486617112
3.85	-66.73816027823918
3.86	-66.12160989262443
3.87	-65.51177870861314
3.88	-64.9085922368201
3.89	-64.3119765140784
3.9	-63.72185811717414
3.91	-63.13816417548371
3.92	-62.5608223825672
3.93	-61.989761006769406
3.94	-61.424908900878236
3.95	-60.86619551088665
3.96	-60.31355088390448
3.97	-59.76690567526162
3.98	-59.22619115484487
3.99	-58.691339212706474
4.0	-58.16228236398347
4.01	-57.63895375316136
4.02	-57.12128715771825
4.03	-56.60921699118127
4.04	-56.10267830562618
4.05	-55.60160679364996
4.06	-55.10593878984557
4.07	-54.61561127180493
4.08	-54.13056186067644
4.09	-53.65072882130169
4.1	-53.17605106195505
4.11	-52.70646813370819
4.12	-52.2419202294418
4.13	-51.78234818252369
4.14	-51.32769346517395
4.15	-50.87789818653536
4.16	-50.43290509046667
4.17	-49.992657553075574
4.18	-49.55709958000808
4.19	-49.12617580350889
4.2	-48.69983147926842
4.21	-48.2780124830689
4.22	-47.86066530724463
4.23	-47.44773705696774
4.24	-47.03917544637243
4.25	-46.63492879452802
4.26	-46.234946021273316
4.27	-45.83917664292125
4.28	-45.44757076784455
4.29	-45.06007909195186
4.3	-44.6766528940623
4.31	-44.29724403118859
4.32	-43.9218049337355
4.33	-43.55028860062193
4.34	-43.18264859433375
4.35	-42.81883903591438
4.36	-42.45881459989998
4.37	-42.102530509205025
4.38	-41.7499425299643
4.39	-41.401006966337725
4.4	-41.05568065528187
4.41	-40.71392096129485
4.42	-40.3756857711381
4.43	-40.040933488540304
4.44	-39.70962302888752
4.45	-39.38171381390373
4.46	-39.05716576632534
4.47	-38.73593930457341
4.48	-38.417995337427435
4.49	-38.10329525870332
4.5	-37.79180094193866
4.51	-37.48347473508885
4.52	-37.17827945523575
4.53	-36.8761783833125
4.54	-36.57713525884582
4.55	-36.281114274719044
4.56	-35.98808007195695
4.57	-35.69799773453574
4.58	-35.41083278421851
4.59	-35.126551175418776
4.6	-34.84511929009389
4.61	-34.56650393266919
4.62	-34.29067232499473
4.63	-34.01759210133566
4.64	-33.747231303397704
4.65	-33.479558375388635
4.66	-33.2145421591169
4.67	-32.952151889128366
4.68	-32.69235718788176
4.69	-32.43512806096427
4.7	-32.18043489234735
4.71	-31.928248439683653
4.72	-31.67853982964573
4.73	-31.431280553307214
4.74	-31.186442461566468
4.75	-30.94399776061372
4.76	-30.703919007441463
4.77	-30.466179105399082
4.78	-30.23075129979138
4.79	-29.99760917352187
4.8	-29.766726642780355
4.81	-29.538077952775435
4.82	-29.311637673511957
4.83	-29.087380695613554
4.84	-28.865282226189983
4.85	-28.645317784749615
4.86	-28.427463199157273
4.87	-28.21169460163659
4.88	-27.997988424817756
4.89	-27.786321397830044
4.9	-27.576670542438873
4.91	-27.369013169227873
4.92	-27.163326873825042
4.93	-26.959589533173638
4.94	-26.75777930184671
4.95	-26.557874608405992
4.96	-26.359854151804203
4.97	-26.163696897830707
4.98	-25.969382075600766
4.99	-25.77688917408721
5.0	-25.58619793869528
5.01	-25.3972883678792
5.02	-25.21014070980146
5.03	-25.024735459033312
5.04	-24.841053353297042
5.05	-24.65907537024912
5.06	-24.478782724304196
5.07	-24.300156863499474
5.08	-24.123179466399314
5.09	-23.947832439039253
5.1	-23.77409791190962
5.11	-23.601958236978188
5.12	-23.431395984751074
5.13	-23.262393941372352
5.14	-23.0949351057613
5.15	-22.929002686787076
5.16	-22.764580100480824
5.17	-22.601650967284037
5.18	-22.440199109333733
5.19	-22.280208547783367
5.2	-22.121663500159293
5.21	-21.9645483777525
5.22	-21.808847783045174
5.23	-21.654546507171517
5.24	-21.501629527412835
5.25	-21.35008200472601
5.26	-21.199889281305367
5.27	-21.05103687817748
5.28	-20.903510492828122
5.29	-20.757295996861863
5.3	-20.612379433692755
5.31	-20.468747016266825
5.32	-20.326385124815296
5.33	-20.185280304638468
5.34	-20.04541926391971
5.35	-19.906788871569322
5.36	-19.76937615509789
5.37	-19.63316829851868
5.38	-19.49815264027875
5.39	-19.364316671218404
5.4	-19.23164803255866
5.41	-19.10013451391638
5.42	-18.969764051346587
5.43	-18.84052472541176
5.44	-18.712404759277767
5.45	-18.5853925168359
5.46	-18.459476500850826
5.47	-18.334645351134167
5.48	-18.210887842743162
5.49	-18.088192884204318
5.5	-17.966549515761443
5.51	-17.845946907648084
5.52	-17.72637435838365
5.53	-17.60782129309323
5.54	-17.49027726185068
5.55	-17.37373193804442
5.56	-17.25817511676617
5.57	-17.143596713221722
5.58	-17.0299867611639
5.59	-16.91733541134706
5.6	-16.805632930003185
5.61	-16.694869697338884
5.62	-16.585036206053438
5.63	-16.476123059877168
5.64	-16.368120972130132
5.65	-16.261020764300884
5.66	-16.154813364644724
5.67	-16.049489806801553
5.68	-15.945041228432759
5.69	-15.84145886987701
5.7	-15.73873407282464
5.71	-15.636858279010477
5.72	-15.53582302892456
5.73	-15.435619960540942
5.74	-15.336240808063922
5.75	-15.237677400691613
5.76	-15.139921661396707
5.77	-15.04296560572398
5.78	-14.946801340604495
5.79	-14.851421063186129
5.8	-14.756817059680257
5.81	-14.662981704224377
5.82	-14.569907457760383
5.83	-14.47758686692839
5.84	-14.386012562975631
5.85	-14.295177260680608
5.86	-14.205073757291881
5.87	-14.11569493148157
5.88	-14.027033742313158
5.89	-13.939083228223598
5.9	-13.851836506019259
5.91	-13.765286769885813
5.92	-13.679427290411667
5.93	-13.594251413624619
5.94	-13.509752560042045
5.95	-13.425924223733787
5.96	-13.342759971398038
5.97	-13.260253441449882
5.98	-13.178398343122149
5.99	-13.097188455578753
6.0	-13.01661762703991
